,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,ground_truth,timeseries_id,noise,n_species,did,seq_depth,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,0.02,0.02,0.07,0.01,0.09,0.07,0.03,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
1,2.121212121212121,0.1953345556700535,0.3202870796351457,0.019478915449069,0.051591400669053,0.0314348150285415,0.0894769127676973,0.0158588998883268,0.9144962409532568,0.1938489178436221,0.029911892325313,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
2,4.242424242424242,0.7761317631979365,0.6690552453792172,0.0333232671697003,0.1279001440055548,0.0397511593998325,0.1249176254763649,0.0333998528291731,4.335982412001028,0.107854094439333,0.0520770740235268,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
3,6.363636363636364,1.560391679523217,0.347713295842363,0.1551825383830661,0.4234393663216381,0.0747301686104871,0.270477839431008,0.0473996836691758,4.8254370675012295,0.013778586223194,0.2807287545801975,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
4,8.484848484848484,0.9794822493365972,0.060521697230272,1.1255037684415377,0.8768327263771842,0.1590245292389683,0.4631050532372192,0.0676217320951477,3.2290342856598024,0.0,0.9810108511094344,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
5,10.606060606060606,0.2480189315072339,0.0145667630155307,1.3030358586062114,0.8594408405479957,0.3988164124408421,0.5521741591173374,0.0934451108417639,2.0556664587972637,0.0,1.297230853568773,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
6,12.727272727272728,0.1080057835523601,0.0058035498352783,1.257553317728436,0.8760133965026415,0.8928417414626427,0.7713383378346864,0.1221985120383474,1.2220429180843817,0.0,1.731707860793848,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
7,14.84848484848485,0.0694667929834182,0.004957602637614,0.971238296728246,0.8009334147998235,1.1357985657092524,0.8756421789358448,0.1958307021221505,0.8920463205612651,0.0,1.519462125842071,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
8,16.96969696969697,0.0807035168712236,0.0051772330044114,0.8137886971979751,0.7186339933324289,1.4383418878196947,0.9209514418891668,0.2243082937957473,0.8494865298633228,0.0,1.5524648932259495,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
9,19.09090909090909,0.098473584381096,0.0114691110175617,0.671483002943491,0.7390806649871708,1.5474535840535817,1.1150394236407908,0.3909416179352346,0.9256013325770118,0.0,1.2584244875181512,10_sp_gt_2,36656,0.05,10,200,high,10,15,even
